Local_Auth_Code,x,y,geo_area,EU_zone_agglom,Total_PM25,Motorway_in,Motorway_out,Trunk_A_Rd_in,Trunk_A_Rd_out,Primary_A_Rd_in,Primary_A_Rd_out,Minor_Rd.Cold_Start_in,Minor_Rd.Cold_Start_out,Brake.Tyre_in,Brake.Tyre_out,Road_Abrasion_in,Road_Abrasion_out,Industry_in,Industry_out,Domestic_in,Domestic_out,Rail_in,Rail_out,Other_in,Other_out,PM_secondary,Residual.Salt,Point_Sources,Sex,AgeGroup,Pathogen,RatePer100000
S12000036,318500,673500,1,25,5.039092,0,0.008375,0,0.005491,0.009174,0.014625,0.015211,0.02764,0.082799,0.17469,0.02721,0.068759,0.09439,0.492505,0.205765,0.367257,0,0.009017,0.015958,0.129788,2.533822,0.692651,0.063965,Female,45-64 years,Respiratory syncytial virus,0.388540138
S12000036,319500,673500,1,25,5.074091,0,0.006732,0,0.005178,0,0.016314,0.02074,0.031532,0.069769,0.188301,0.022359,0.07098,0.116512,0.491884,0.212504,0.431314,0,0.008677,0.01868,0.129222,2.533822,0.635123,0.06445,Female,45-64 years,Rhinovirus,1.295133794
S12000036,320500,673500,1,25,4.784522,0,0.005945,0,0.004751,0,0.015041,0.007793,0.032351,0.023298,0.180954,0.007539,0.067509,0.059894,0.494064,0.092658,0.424104,0,0.008382,0.007485,0.121258,2.521357,0.643684,0.066457,Female,45-64 years,Seasonal coronavirus (Non-SARS-CoV-2),0.906593656
S12000036,321500,673500,1,25,4.703117,0,0.004991,0,0.004628,0.00467,0.015228,0.005583,0.03236,0.034911,0.174781,0.011481,0.06446,0.037566,0.488554,0.043827,0.420857,0,0.009719,0.006286,0.125875,2.521357,0.627889,0.068093,Male,45-64 years,Adenovirus,0.545408682
S12000036,322500,673500,1,25,5.053254,0,0.004232,0,0.004625,0.009211,0.016264,0.014479,0.034208,0.071305,0.175335,0.023437,0.06391,0.098021,0.545259,0.156397,0.413548,0,0.012098,0.01828,0.142605,2.521357,0.626815,0.101869,Male,45-64 years,Human metapneumovirus,0.13635217
S12000036,323500,673500,1,25,5.139689,0,0.003607,0,0.004594,0.009017,0.019035,0.020813,0.04093,0.072507,0.186705,0.02382,0.067174,0.080951,0.571178,0.123762,0.450261,0.009079,0.012899,0.015435,0.162164,2.521357,0.639115,0.105289,Male,45-64 years,Influenza - Type A (any subtype),2.181634726
S12000036,324500,673500,1,25,5.446322,0,0.003092,0,0.004593,0.034151,0.017307,0.064042,0.041896,0.149184,0.179661,0.050731,0.064358,0.083158,0.539802,0.170934,0.458352,0.012666,0.012417,0.064774,0.156626,2.521357,0.727357,0.089866,Male,45-64 years,Influenza - Type A (not subtyped),0.954465193
S12000036,325500,673500,1,25,5.189921,0,0.002665,0,0.004616,0.015784,0.019733,0.044932,0.045967,0.073361,0.18364,0.025346,0.065515,0.065384,0.517481,0.132961,0.459043,0.01175,0.01108,0.048773,0.168548,2.522693,0.691356,0.079294,Male,45-64 years,Influenza - Type A or B,2.999747748
S12000036,326500,673500,1,25,5.154295,0,0.002303,0,0.004647,0.005256,0.018326,0.021488,0.041777,0.047744,0.170602,0.01584,0.061076,0.094067,0.494366,0.11951,0.437333,0.004315,0.010723,0.200657,0.136968,2.522693,0.648255,0.096347,Male,45-64 years,Influenza - Type A(H1N1)pdm09,0
S12000036,327500,673500,1,25,4.580297,0,0.001999,0,0.004683,0,0.016044,0.001038,0.035115,0.004345,0.159801,0.001406,0.057279,0.001828,0.445789,7.79E-04,0.424634,0,0.009741,0.001226,0.153642,2.522693,0.643102,0.095155,Male,45-64 years,Influenza - Type A(H3),1.227169533
S12000036,328500,673500,1,25,4.698931,0,0.001498,0,0.004711,0.005025,0.013721,0.010275,0.02838,0.048506,0.143602,0.016086,0.051532,0.065505,0.385142,0.133995,0.381347,0,0.009113,0.013417,0.114788,2.522693,0.658,0.091596,Male,45-64 years,Influenza - Type B,0.818113022
S12000036,329500,673500,1,25,4.814338,0,7.81E-04,0,0.004743,0.003477,0.014514,0.01444,0.026729,0.053007,0.145427,0.017399,0.051577,0.115571,0.363575,0.196836,0.379192,0.003882,0.009167,0.071159,0.097372,2.522693,0.63976,0.083037,Male,45-64 years,Mycoplasma pneumoniae,0
S12000036,330500,673500,1,25,4.755082,0,4.40E-04,0,0.004827,0.012956,0.014087,0.01568,0.025496,0.103108,0.14196,0.033655,0.050249,0.069757,0.358323,0.117125,0.387034,0.009798,0.009553,0.026838,0.098429,2.52563,0.668192,0.081946,Male,45-64 years,Parainfluenza virus,0.409056511
S12000036,331500,673500,1,25,4.587584,0,3.32E-04,0,0.005039,0.00411,0.015607,0.012971,0.023336,0.061812,0.145445,0.019931,0.051583,0.059967,0.327701,0.114986,0.359766,0.014861,0.009921,0.011016,0.084234,2.52563,0.659062,0.080273,Male,45-64 years,Respiratory syncytial virus,0
S12000036,332500,673500,1,25,4.367154,0,2.11E-04,0,0.005005,0.004483,0.013546,0.005962,0.021108,0.037998,0.130704,0.012331,0.046747,0.023587,0.301215,0.045558,0.350162,0,0.013423,0.002981,0.076739,2.52563,0.668384,0.08138,Male,45-64 years,Rhinovirus,0.681760852
S12000036,311500,672500,1,37,5.023999,0,0.032587,0,0.001417,0.007363,0.009043,8.69E-04,0.014157,0.027796,0.155737,0.013,0.086179,0.021325,0.695008,0.063799,0.276882,0.001185,0.003966,0.001138,0.111242,2.535266,0.902362,0.063675,Male,45-64 years,Seasonal coronavirus (Non-SARS-CoV-2),1.636226045
S12000036,312500,672500,1,37,5.388798,0.026529,0.043945,0,0.0016,0.012868,0.008998,0.005236,0.0138,0.117763,0.181664,0.073313,0.106326,0.036217,0.698098,0.1069,0.298257,0.001224,0.004196,0.032095,0.10459,2.535266,0.925474,0.054438,Female,65-74 years,Adenovirus,1.368335352
S12000036,313500,672500,1,37,5.112469,0,0.041783,0,0.00186,0.012906,0.010062,0.00394,0.01476,0.054772,0.183507,0.02624,0.106081,0.042154,0.518327,0.288537,0.278726,0.001264,0.004414,0.003644,0.114545,2.535266,0.788637,0.081046,Female,65-74 years,Human metapneumovirus,1.026251514
S12000036,314500,672500,1,37,4.821035,0,0.028325,0,0.002211,0.012986,0.010485,0.003484,0.015141,0.057414,0.15561,0.02745,0.083861,0.034314,0.438746,0.011503,0.324995,7.01E-04,0.004903,0.016191,0.11076,2.535266,0.881834,0.064854,Female,65-74 years,Influenza - Type A (any subtype),3.078754541
S12000036,315500,672500,1,37,4.716604,0,0.022814,0,0.002781,0.011431,0.011079,0.001297,0.01608,0.043974,0.150359,0.020927,0.076817,0.010419,0.413384,0.012171,0.279702,0,0.00568,0.001518,0.113628,2.533822,0.913824,0.074898,Female,65-74 years,Influenza - Type A (not subtyped),0
S12000036,316500,672500,1,37,4.658428,0,0.016396,0,0.004415,0.010364,0.011898,0.001302,0.018566,0.03949,0.151925,0.018537,0.070508,0.005854,0.43475,0.012466,0.277644,0,0.007004,0.001038,0.115605,2.533822,0.860083,0.066761,Female,65-74 years,Influenza - Type A or B,4.105006055
S12000036,317500,672500,1,37,5.295807,0,0.011821,0.010808,0.005928,0.015664,0.012042,0.016793,0.021665,0.140844,0.159074,0.050659,0.067531,0.47045,0.391072,0.020157,0.312957,0.005794,0.007487,0.068279,0.108912,2.533822,0.799924,0.064125,Female,65-74 years,Influenza - Type A(H1N1)pdm09,0
S12000036,318500,672500,1,25,5.069123,0,0.009106,0,0.008595,0.013378,0.013506,0.013158,0.02934,0.093902,0.187091,0.031177,0.07371,0.083691,0.515906,0.16466,0.349452,0.007348,0.008289,0.012363,0.12896,2.533822,0.728434,0.063236,Female,65-74 years,Influenza - Type A(H3),3.078754541
S12000036,319500,672500,1,25,5.170344,0,0.006858,0,0.006928,0.010053,0.014401,0.022554,0.031681,0.104459,0.188266,0.034051,0.07106,0.120226,0.493094,0.230808,0.399884,0.004272,0.009555,0.024291,0.124761,2.533822,0.675316,0.064002,Female,65-74 years,Influenza - Type B,1.026251514
S12000036,320500,672500,1,25,4.986451,0,0.005817,0,0.005872,0.009074,0.014076,0.015884,0.031916,0.071412,0.181488,0.023467,0.067484,0.101357,0.479081,0.161748,0.402362,6.95E-04,0.010638,0.019519,0.118164,2.521357,0.678754,0.066287,Female,65-74 years,Mycoplasma pneumoniae,0
S12000036,321500,672500,1,25,4.938555,0,0.004689,0,0.005567,0.004631,0.015706,0.009119,0.032795,0.043658,0.18133,0.01431,0.066283,0.073705,0.505405,0.097926,0.412643,0.008237,0.009988,0.012689,0.126221,2.521357,0.713909,0.07839,Female,65-74 years,Parainfluenza virus,0.684167676
S12000036,322500,672500,1,25,5.527376,0,0.003871,0,0.005391,0.006677,0.016337,0.012463,0.034108,0.052819,0.1791,0.017211,0.064824,0.648647,0.455995,0.096968,0.420065,0.010572,0.011895,0.110652,0.122744,2.521357,0.680173,0.055505,Female,65-74 years,Respiratory syncytial virus,0.342083838
S12000036,323500,672500,1,25,5.400098,0,0.003269,0,0.005253,0.013954,0.015888,0.023806,0.036254,0.090843,0.173638,0.029872,0.062564,0.145253,0.545694,0.195565,0.428488,0.012795,0.012036,0.103104,0.135733,2.521357,0.746161,0.098572,Female,65-74 years,Rhinovirus,1.368335352
S12000036,324500,672500,1,25,5.201986,0,0.002803,0,0.005234,0.011679,0.016553,0.023068,0.039446,0.077497,0.174092,0.025454,0.062466,0.146698,0.514344,0.199571,0.4467,0,0.012382,0.045331,0.14048,2.521357,0.654035,0.082793,Female,65-74 years,Seasonal coronavirus (Non-SARS-CoV-2),1.368335352
S12000036,325500,672500,1,25,5.026595,0,0.002423,0,0.005216,0.006241,0.016365,0.021362,0.038742,0.053672,0.169822,0.017385,0.060905,0.13505,0.499739,0.136686,0.448295,0,0.009691,0.039817,0.134622,2.522693,0.625031,0.082837,Male,65-74 years,Adenovirus,1.123860686
S12000036,326500,672500,1,25,5.084863,0,0.002104,0,0.005184,0.018405,0.013392,0.023336,0.03418,0.096083,0.154314,0.031948,0.055559,0.147129,0.460144,0.176884,0.416779,0,0.008695,0.057553,0.126007,2.522693,0.648966,0.085508,Male,65-74 years,Human metapneumovirus,0.374620229
S12000036,327500,672500,1,25,4.587795,0,0.001831,0,0.005202,7.90E-04,0.016175,0.003857,0.031966,0.017137,0.161158,0.005572,0.057817,0.019295,0.427515,0.020983,0.41613,0,0.008061,0.003688,0.119722,2.522693,0.660656,0.087548,Male,65-74 years,Influenza - Type A (any subtype),2.99696183
S12000036,328500,672500,1,25,4.491736,0,0.001374,0,0.005216,0,0.014715,0.004719,0.027356,0.016547,0.149618,0.005354,0.053742,0.017733,0.379894,0.027325,0.385553,6.07E-04,0.007988,0.00271,0.104223,2.522693,0.679399,0.084968,Male,65-74 years,Influenza - Type A (not subtyped),0.749240457
S12000036,329500,672500,1,25,4.568624,0,7.18E-04,0,0.005247,0.00525,0.01423,0.006224,0.026374,0.038602,0.146716,0.012897,0.052304,0.042358,0.368771,0.073199,0.391284,0.003136,0.007795,0.006397,0.094936,2.522693,0.667295,0.082198,Male,65-74 years,Influenza - Type A or B,4.870062974
S12000036,330500,672500,1,25,4.757587,0,4.03E-04,0,0.005367,0.011499,0.014995,0.011379,0.024386,0.077494,0.145944,0.025435,0.052085,0.09106,0.347434,0.175467,0.383949,0.003135,0.008686,0.016906,0.083736,2.52563,0.667644,0.084954,Male,65-74 years,Influenza - Type A(H1N1)pdm09,0
S12000036,331500,672500,1,25,4.715504,0,3.07E-04,0,0.00569,0.015549,0.015681,0.010387,0.022007,0.10214,0.144206,0.033744,0.051917,0.05357,0.327195,0.100461,0.384263,0.007471,0.00951,0.007876,0.078609,2.52563,0.736995,0.082295,Male,65-74 years,Influenza - Type A(H3),2.247721372
S12000036,332500,672500,1,25,4.620023,0,2.04E-04,0,0.006285,0.00377,0.016143,0.003555,0.020375,0.023449,0.143913,0.0076,0.052979,0.0282,0.310221,0.079129,0.395255,0.017127,0.009181,0.034439,0.073905,2.52563,0.777881,0.090781,Male,65-74 years,Influenza - Type B,1.873101144
S12000036,311500,671500,1,37,7.153299,0.059385,0.031378,0,0.001426,0,0.007922,0.003292,0.013243,0.145824,0.146041,0.104759,0.081554,2.158823,0.311208,0.008871,0.281937,1.11E-04,0.003879,0.029722,0.086945,2.535266,1.080868,0.060844,Male,65-74 years,Mycoplasma pneumoniae,0
S12000036,312500,671500,1,37,5.844463,0.163575,0.025904,0,0.001639,0,0.008212,6.74E-04,0.013899,0.387342,0.135914,0.286714,0.073398,0.097096,0.658297,0.019311,0.292959,4.20E-05,0.004121,4.48E-04,0.091845,2.535266,0.981135,0.066675,Male,65-74 years,Parainfluenza virus,1.123860686
S12000036,313500,671500,1,37,5.209187,0.061621,0.041142,0,0.001951,0,0.008644,0.001137,0.014169,0.148099,0.175445,0.110856,0.101601,0.017879,0.48537,0.015683,0.348485,0,0.004417,0.00123,0.087884,2.535266,0.979859,0.068445,Male,65-74 years,Respiratory syncytial virus,1.123860686
S12000036,314500,671500,1,37,4.94632,0.03291,0.028797,0,0.002403,0,0.009088,8.72E-04,0.014663,0.079937,0.151315,0.05973,0.082084,0.012606,0.419754,0.032828,0.32753,6.15E-04,0.004742,0.001009,0.088018,2.535266,0.992038,0.070117,Male,65-74 years,Rhinovirus,1.123860686
S12000036,315500,671500,1,37,4.873591,0.038682,0.019529,0,0.003155,0,0.009595,5.08E-04,0.015468,0.092124,0.13723,0.069373,0.068288,0.006909,0.390338,0.001671,0.285451,0.001388,0.005281,9.91E-04,0.088556,2.533822,1.037701,0.067535,Male,65-74 years,Seasonal coronavirus (Non-SARS-CoV-2),0.374620229
S12000036,316500,671500,1,37,4.583074,0,0.023422,0,0.005151,0,0.010108,0.001154,0.017399,0.003126,0.162782,0.001422,0.08044,0.008889,0.382939,0.015391,0.270605,0.00131,0.006177,0.001972,0.090542,2.533822,0.90381,0.062613,Female,75+ years,Adenovirus,0
S12000036,317500,671500,1,37,4.764981,9.27E-04,0.016983,0.01552,0.005661,0,0.011377,0.004997,0.022022,0.091598,0.166148,0.031034,0.074937,0.02149,0.412648,0.01973,0.293407,0.001361,0.007317,0.001063,0.105476,2.533822,0.865614,0.06185,Female,75+ years,Human metapneumovirus,1.14431751
S12000036,318500,671500,1,25,4.855412,0,0.011742,0.00407,0.013045,0,0.013061,0.023379,0.025149,0.055329,0.209953,0.017963,0.083547,0.033301,0.449706,0.032169,0.330753,0.00137,0.008507,0.04677,0.107127,2.533822,0.791999,0.062652,Female,75+ years,Influenza - Type A (any subtype),13.35037095
S12000036,319500,671500,1,25,4.877448,0,0.007475,0,0.010258,0,0.014635,0.018991,0.031324,0.058318,0.205583,0.018627,0.077269,0.062333,0.473876,0.077614,0.383773,0.004482,0.009292,0.009083,0.139869,2.533822,0.679247,0.061577,Female,75+ years,Influenza - Type A (not subtyped),5.72158755
S12000036,320500,671500,1,25,5.030636,0,0.005354,0,0.008007,0.006834,0.014283,0.018561,0.032539,0.079624,0.193588,0.025889,0.070983,0.128508,0.475069,0.188919,0.404519,0.007859,0.010034,0.021034,0.127121,2.521357,0.627635,0.06292,Female,75+ years,Influenza - Type A or B,15.2575668
S12000036,321500,671500,1,25,4.884848,0,0.004121,0,0.006806,0.011012,0.013618,0.013697,0.031064,0.081087,0.176661,0.026438,0.064138,0.090379,0.474986,0.114511,0.399465,0,0.011689,0.015589,0.115062,2.521357,0.641069,0.072102,Female,75+ years,Influenza - Type A(H1N1)pdm09,0
S12000036,322500,671500,1,25,4.928346,0,0.003393,0,0.006406,0.011571,0.013273,0.016314,0.031165,0.083006,0.168585,0.027036,0.060949,0.113056,0.478724,0.121226,0.403984,0.007073,0.010045,0.034688,0.11193,2.521357,0.626053,0.078514,Female,75+ years,Influenza - Type A(H3),7.6287834
S12000036,323500,671500,1,25,4.826263,0,0.002877,0,0.006235,9.97E-04,0.013834,0.01413,0.032661,0.044644,0.166329,0.01446,0.059942,0.093634,0.469163,0.14736,0.412604,0.004701,0.009822,0.019276,0.115387,2.521357,0.603501,0.073352,Female,75+ years,Influenza - Type B,1.90719585
S12000036,324500,671500,1,25,4.90262,0,0.002479,0,0.006184,0.00748,0.012405,0.022503,0.031907,0.064899,0.158135,0.021244,0.057127,0.119764,0.457055,0.159236,0.423092,0,0.009064,0.023991,0.109338,2.521357,0.624669,0.070689,Female,75+ years,Mycoplasma pneumoniae,0.76287834
S12000036,325500,671500,1,25,4.767765,0,0.002152,0,0.006067,0,0.013274,0.018197,0.031108,0.046452,0.15418,0.015031,0.055792,0.09836,0.445865,0.1345,0.416793,0.002666,0.007163,0.013867,0.106365,2.522693,0.604685,0.072554,Female,75+ years,Parainfluenza virus,0.76287834
S12000036,326500,671500,1,25,4.856961,0,0.001875,0,0.005974,0.004862,0.012395,0.017115,0.029235,0.063752,0.14767,0.02089,0.053572,0.126783,0.412608,0.187163,0.391534,0.003484,0.006622,0.034067,0.098217,2.522693,0.630557,0.08589,Female,75+ years,Respiratory syncytial virus,0
S12000036,327500,671500,1,25,4.794574,0,0.001639,0,0.005912,0.016679,0.012756,0.012291,0.028293,0.095139,0.148837,0.031531,0.05392,0.084584,0.384969,0.126669,0.396881,0.003475,0.006384,0.015345,0.097703,2.522693,0.660117,0.088758,Female,75+ years,Rhinovirus,2.28863502
S12000036,328500,671500,1,25,4.720485,0,0.001227,0,0.005829,0.006561,0.014914,0.008168,0.026626,0.043104,0.153801,0.014232,0.055432,0.04662,0.367009,0.052574,0.39505,0.003505,0.006092,0.047625,0.084691,2.522693,0.781079,0.083652,Female,75+ years,Seasonal coronavirus (Non-SARS-CoV-2),0.76287834
S12000036,329500,671500,1,25,4.71608,0,6.30E-04,0,0.005843,0.006682,0.013732,0.015204,0.024311,0.070382,0.139516,0.023019,0.050469,0.074211,0.353747,0.11396,0.379908,0,0.006454,0.009746,0.085061,2.522693,0.72951,0.091001,Male,75+ years,Adenovirus,0.5582382
S12000036,330500,671500,1,25,4.645544,0,3.62E-04,0,0.006067,0.010325,0.01367,0.007852,0.022877,0.060801,0.138373,0.020122,0.050377,0.052178,0.336008,0.11077,0.382888,0,0.006483,0.010493,0.073725,2.52563,0.723971,0.092569,Male,75+ years,Human metapneumovirus,0.5582382
S12000036,331500,671500,1,25,4.709689,0,2.77E-04,0,0.006607,0.019029,0.012911,0.006652,0.019317,0.109276,0.126647,0.036055,0.047448,0.012346,0.311727,0.018321,0.393089,0.002333,0.00739,0.001406,0.069994,2.52563,0.895523,0.087709,Male,75+ years,Influenza - Type A (any subtype),12.28124041
S12000036,310500,670500,1,37,4.535537,0,0.018004,0,0.001205,0,0.006794,5.22E-04,0.013509,0.001834,0.110545,8.34E-04,0.056235,0.01904,0.473094,0.022537,0.274919,0,0.003679,0.001442,0.083465,2.535266,0.84548,0.067131,Male,75+ years,Influenza - Type A (not subtyped),4.465905602
S12000036,311500,670500,1,37,4.715712,0,0.019555,0,0.001404,0,0.006911,0.001253,0.013083,0.002751,0.113888,0.00125,0.059098,0.032458,0.511656,0.014478,0.272691,0,0.003983,8.82E-04,0.078757,2.535266,0.989485,0.056863,Male,75+ years,Influenza - Type A or B,12.83947861
S12000036,312500,670500,1,37,4.59009,0,0.022082,0,0.001638,0,0.007007,0.001172,0.013174,0.004,0.120671,0.001818,0.064015,0.079485,0.426091,0.004453,0.30803,0,0.004282,7.44E-04,0.075984,2.535266,0.859768,0.06041,Male,75+ years,Influenza - Type A(H1N1)pdm09,0
S12000036,313500,670500,1,37,4.836987,0,0.021065,0,0.001977,0,0.007339,0.003463,0.013102,0.007026,0.120847,0.003194,0.063309,0.035736,0.378402,0.423727,0.255128,0,0.004582,0.007712,0.073827,2.535266,0.815376,0.065911,Male,75+ years,Influenza - Type A(H3),7.815334803
S12000036,314500,670500,1,37,4.586336,0,0.017437,0,0.002453,0,0.008232,0.001528,0.01401,0.003638,0.119425,0.001654,0.059846,0.029647,0.361843,0.137934,0.314048,0,0.004925,0.003033,0.076212,2.535266,0.823051,0.072154,Male,75+ years,Influenza - Type B,0.5582382
S12000036,315500,670500,1,37,4.422677,0.003297,0.017111,0,0.003156,0,0.008918,6.14E-04,0.014712,0.010076,0.12653,0.006925,0.062103,0.012623,0.349981,0.001842,0.281108,0,0.005393,0.00157,0.07686,2.533822,0.837411,0.068622,Male,75+ years,Mycoplasma pneumoniae,0
S12000036,316500,670500,1,37,4.765679,0.03965,0.013627,0,0.004406,0,0.009574,0.001148,0.016452,0.095749,0.132145,0.07171,0.060506,0.007779,0.344286,0.029941,0.253645,0,0.005964,0.001386,0.07965,2.533822,1.001997,0.062243,Male,75+ years,Parainfluenza virus,1.1164764
S12000036,317500,670500,1,37,4.882862,0.039735,0.013959,1.03E-04,0.008868,0.004909,0.009882,0.002547,0.020348,0.119876,0.166965,0.082315,0.071608,0.016541,0.366032,0.029693,0.274514,0,0.006838,0.001321,0.088481,2.533822,0.959874,0.064628,Male,75+ years,Respiratory syncytial virus,0.5582382
S12000036,318500,670500,1,25,5.247181,0.007567,0.011954,0.044994,0.005908,0.011751,0.010596,0.009775,0.023587,0.324911,0.159676,0.11523,0.067021,0.041334,0.382513,0.028214,0.30809,0,0.008618,0.011745,0.110244,2.533822,0.966938,0.062694,Male,75+ years,Rhinovirus,3.907667402
S12000036,319500,670500,1,25,5.145449,0,0.007399,0,0.016099,0.014467,0.011461,0.020685,0.0268,0.126749,0.215395,0.0409,0.080322,0.1189,0.423203,0.121482,0.347154,0,0.009881,0.157816,0.094674,2.533822,0.717216,0.061024,Male,75+ years,Seasonal coronavirus (Non-SARS-CoV-2),2.232952801
S12000036,320500,670500,1,25,4.885993,0,0.004919,0,0.011879,0.005815,0.013104,0.015562,0.029505,0.069471,0.204419,0.022576,0.073936,0.100646,0.44326,0.117993,0.386383,0.003792,0.00942,0.021354,0.122016,2.521357,0.646073,0.062517,Female,<1 years,Adenovirus,33.91107762
S12000036,321500,670500,1,25,4.712904,0,0.003418,0,0.009054,0.005278,0.011609,0.012686,0.027756,0.057272,0.173646,0.018601,0.062448,0.080675,0.419332,0.135676,0.362632,0.006497,0.008044,0.013004,0.096218,2.521357,0.624092,0.063609,Female,<1 years,Human metapneumovirus,11.30369254
S12000036,322500,670500,1,25,4.637823,0,0.002868,0,0.007904,0.002576,0.010824,0.01164,0.028115,0.043895,0.161166,0.014239,0.058171,0.083096,0.408631,0.123727,0.375088,0.001999,0.008025,0.011314,0.09178,2.521357,0.607064,0.064347,Female,<1 years,Influenza - Type A (any subtype),11.30369254
S12000036,323500,670500,1,25,4.615855,0,0.00247,0,0.007892,0,0.010502,0.011991,0.028432,0.033191,0.156418,0.010741,0.056728,0.07631,0.413145,0.119148,0.38595,0.001346,0.006993,0.013427,0.091262,2.521357,0.603765,0.064787,Female,<1 years,Influenza - Type A (not subtyped),3.767897513
S12000036,324500,670500,1,25,4.716004,0,0.002154,0,0.007756,0.007749,0.009986,0.014392,0.02714,0.060257,0.147731,0.019763,0.054043,0.100909,0.405353,0.152199,0.384169,0.003212,0.005881,0.016907,0.089965,2.521357,0.617058,0.068025,Female,<1 years,Influenza - Type A or B,11.30369254
S12000036,325500,670500,1,25,4.404369,0,0.001888,0,0.007382,0,0.011082,0.00345,0.026457,0.010673,0.145666,0.003508,0.053371,0.025287,0.389692,0.032536,0.38613,5.12E-04,0.005859,0.004873,0.088771,2.522693,0.611237,0.0733,Female,<1 years,Influenza - Type A(H1N1)pdm09,0
S12000036,326500,670500,1,25,4.484711,0,0.001657,0,0.007144,0,0.010931,0.012071,0.024027,0.026588,0.139487,0.008604,0.051335,0.047808,0.366622,0.059488,0.371059,0,0.005291,0.013445,0.082476,2.522693,0.669073,0.064913,Female,<1 years,Influenza - Type A(H3),7.535795026
S12000036,327500,670500,1,25,4.725146,0,0.001458,0,0.006857,0.011901,0.011312,0.013514,0.025235,0.088971,0.14129,0.029176,0.051885,0.083112,0.353668,0.156921,0.382888,0,0.005005,0.013167,0.080926,2.522693,0.659712,0.085457,Female,<1 years,Influenza - Type B,0
